,date,value
0,2019-07-01,0.7291431323818502
1,2019-10-01,1.0169413475991396
2,2020-01-01,0.07149079665692136
3,2020-04-01,-2.417684402411226
4,2020-07-01,-0.25859524158049507
5,2020-10-01,-0.0910872586847069
6,2021-01-01,0.305114585751276
7,2021-04-01,0.6446770402872442
