,Date,AML.L,DAI.DE,RACE,RNL.DE,STLA,WGF1.F
64,2012-03-30,,28.51059913635254,,27.99628257751465,2.887460470199585,21.28499984741211
65,2012-04-02,,29.100242614746094,,26.957820892333984,2.723564386367798,21.09600067138672
66,2012-04-03,,28.8606014251709,,27.589317321777344,2.7814106941223145,21.618000030517578
67,2012-04-04,,28.192138671875,,26.08074378967285,2.656078338623047,21.236000061035156
68,2012-04-05,,28.42428207397461,,26.76837158203125,2.516284942626953,21.10099983215332
69,2012-04-09,,,,,2.636796474456787,
70,2012-04-10,,27.07121467590332,,25.382593154907227,2.636796474456787,20.827999114990234
71,2012-04-11,,27.39621925354004,,25.60010528564453,2.6126935482025146,20.611000061035156
72,2012-04-12,,27.704639434814453,,26.101795196533203,2.6078739166259766,20.791000366210938
73,2012-04-13,,26.7263126373291,,25.158056259155273,2.54038667678833,20.58300018310547
74,2012-04-16,,27.091114044189453,,25.27032470703125,2.5644893646240234,20.79599952697754
75,2012-04-17,,28.15897560119629,,25.88427734375,2.5644893646240234,20.382999420166016
76,2012-04-18,,27.877086639404297,,25.617647171020508,2.559669017791748,21.114999771118164
77,2012-04-19,,27.094432830810547,,25.12648582458496,2.559669017791748,20.93600082397461
78,2012-04-20,,27.34646987915039,,24.86336326599121,2.559669017791748,21.600000381469727
79,2012-04-23,,26.199024200439453,,23.75122833251953,2.299363613128662,21.55900001525879
80,2012-04-24,,26.713054656982422,,24.333606719970703,2.3379271030426025,21.511999130249023
81,2012-04-25,,27.406166076660156,,24.86336326599121,2.3379271030426025,21.552000045776367
82,2012-04-26,,28.29494857788086,,24.147668838500977,2.362029790878296,21.945999145507812
83,2012-04-27,,27.90693473815918,,25.014217376708984,2.4584391117095947,21.98200035095215
84,2012-04-30,,27.70132064819336,,24.119600296020508,2.4584391117095947,21.86199951171875
85,2012-05-01,,,,,2.386132001876831,
86,2012-05-02,,27.439329147338867,,23.656503677368164,2.275261163711548,21.86199951171875
87,2012-05-03,,27.001577377319336,,23.989789962768555,2.275261163711548,21.812999725341797
88,2012-05-04,,26.056421279907227,,22.77241325378418,2.16921067237854,21.645000457763672
89,2012-05-07,,26.106164932250977,,22.453157424926758,2.255979061126709,21.454999923706055
90,2012-05-08,,25.36994171142578,,21.95497703552246,2.0776216983795166,21.784000396728516
91,2012-05-09,,25.43626594543457,,21.660280227661133,2.1402881145477295,21.35099983215332
92,2012-05-10,,25.44621467590332,,22.968935012817383,2.1402881145477295,21.58799934387207
93,2012-05-11,,26.019939422607422,,24.153654098510742,2.2656197547912598,21.611000061035156
94,2012-05-14,,25.545705795288086,,23.224105834960938,2.15956974029541,22.698999404907227
95,2012-05-15,,25.157695770263672,,22.950708389282227,2.135468006134033,22.363000869750977
96,2012-05-16,,25.300294876098633,,23.081939697265625,2.0535202026367188,22.336999893188477
97,2012-05-17,,24.955398559570312,,22.914255142211914,2.0535202026367188,
98,2012-05-18,,24.5673885345459,,22.301847457885742,2.0535202026367188,22.0
99,2012-05-21,,24.6668758392334,,23.37356185913086,2.1643903255462646,22.209999084472656
100,2012-05-22,,25.442899703979492,,24.68586540222168,2.3813116550445557,22.242000579833984
101,2012-05-23,,25.14443016052246,,24.324983596801758,2.3813116550445557,22.214000701904297
102,2012-05-24,,25.267135620117188,,24.080745697021484,2.3813116550445557,22.15399932861328
103,2012-05-25,,25.237287521362305,,24.550987243652344,2.3813116550445557,21.948999404907227
104,2012-05-28,,25.104629516601562,,24.583797454833984,,
105,2012-05-29,,25.824275970458984,,25.62999153137207,2.4102344512939453,22.083999633789062
106,2012-05-30,,25.16764259338379,,25.137880325317383,2.3909525871276855,21.95800018310547
107,2012-05-31,,24.826061248779297,,24.656702041625977,2.3909525871276855,21.857999801635742
108,2012-06-01,,23.559221267700195,,24.674928665161133,2.3909525871276855,21.802000045776367
109,2012-06-04,,23.11483383178711,,24.317689895629883,2.3909525871276855,21.892000198364258
110,2012-06-05,,23.0418758392334,,24.4379825592041,2.3909525871276855,21.840999603271484
111,2012-06-06,,23.44646644592285,,24.879064559936523,2.3909525871276855,22.12700080871582
112,2012-06-07,,23.522741317749023,,25.11965560913086,2.3909525871276855,
113,2012-06-08,,23.42656707763672,,24.52547264099121,2.255979061126709,22.450000762939453
114,2012-06-11,,23.36355209350586,,23.98961639404297,2.2511584758758545,22.336999893188477
115,2012-06-12,,23.21432113647461,,23.490211486816406,2.2511584758758545,22.600000381469727
116,2012-06-13,,22.726821899414062,,22.502338409423828,2.111365556716919,22.211000442504883
117,2012-06-14,,22.28243637084961,,22.013870239257812,2.0969038009643555,22.524999618530273
118,2012-06-15,,22.57095718383789,,22.735639572143555,2.0969038009643555,22.3799991607666
119,2012-06-18,,23.0418758392334,,22.76844596862793,2.2077746391296387,22.90999984741211
120,2012-06-19,,23.476314544677734,,23.712574005126953,2.255979061126709,22.547000885009766
121,2012-06-20,,23.572484970092773,,24.284883499145508,2.255979061126709,22.545000076293945
122,2012-06-21,,23.260753631591797,,24.19739532470703,2.255979061126709,22.56100082397461
123,2012-06-22,,23.11815071105957,,22.99445152282715,2.255979061126709,23.04599952697754
124,2012-06-25,,22.46814727783203,,21.88628578186035,2.3138251304626465,22.554000854492188
125,2012-06-26,,22.15309715270996,,21.3941707611084,2.188493013381958,22.7549991607666
126,2012-06-27,,22.454885482788086,,21.919095993041992,2.188493013381958,22.75
127,2012-06-28,,22.4283504486084,,21.547277450561523,2.2511584758758545,22.698999404907227
128,2012-06-29,,23.443151473999023,,23.111103057861328,2.4198756217956543,23.240999221801758
129,2012-07-02,,24.036773681640625,,23.31888198852539,2.376491069793701,22.86400032043457
130,2012-07-03,,24.580652236938477,,23.938579559326172,2.5066440105438232,22.9689998626709
131,2012-07-04,,24.55080795288086,,24.554636001586914,,22.97800064086914
132,2012-07-05,,24.239063262939453,,23.79641342163086,2.578951120376587,22.77400016784668
133,2012-07-06,,23.43651580810547,,23.54124641418457,2.4102344512939453,22.04800033569336
134,2012-07-09,,23.41330337524414,,23.5120849609375,2.4102344512939453,22.261999130249023
135,2012-07-10,,23.618913650512695,,23.978679656982422,2.4584391117095947,22.27199935913086
136,2012-07-11,,23.42656707763672,,23.468338012695312,2.4343364238739014,22.448999404907227
137,2012-07-12,,23.366872787475586,,23.32982063293457,2.4343364238739014,22.454999923706055
138,2012-07-13,,24.13958168029785,,23.5631160736084,2.4343364238739014,22.607999801635742
139,2012-07-16,,24.25233268737793,,23.847448348999023,2.40541410446167,22.030000686645508
140,2012-07-17,,24.255653381347656,,23.978679656982422,2.40541410446167,21.700000762939453
141,2012-07-18,,24.87248992919922,,24.419755935668945,2.386132001876831,22.40399932861328
142,2012-07-19,,25.240602493286133,,25.07955551147461,2.46325945854187,22.11199951171875
143,2012-07-20,,24.88907241821289,,24.583797454833984,2.4005935192108154,21.8439998626709
144,2012-07-23,,24.16942596435547,,23.887544631958008,2.241518259048462,22.222999572753906
145,2012-07-24,,23.963817596435547,,23.902128219604492,2.241518259048462,21.476999282836914
146,2012-07-25,,24.948768615722656,,23.184003829956055,2.241518259048462,21.531999588012695
147,2012-07-26,,25.366621017456055,,24.642122268676758,2.241518259048462,21.687999725341797
148,2012-07-27,,26.08295249938965,,26.322595596313477,2.241518259048462,21.750999450683594
149,2012-07-30,,26.590349197387695,,26.43560028076172,2.241518259048462,22.07900047302246
150,2012-07-31,,27.001577377319336,,26.282495498657227,2.4680800437927246,22.482999801635742
151,2012-08-01,,26.636775970458984,,26.282495498657227,2.4005935192108154,22.628999710083008
152,2012-08-02,,25.877338409423828,,26.154911041259766,2.4005935192108154,22.222999572753906
153,2012-08-03,,26.819175720214844,,26.154911041259766,2.4005935192108154,22.315000534057617
154,2012-08-06,,27.27351188659668,,26.632444381713867,2.4005935192108154,22.617000579833984
155,2012-08-07,,27.727855682373047,,27.01155662536621,2.4005935192108154,22.690000534057617
156,2012-08-08,,27.565353393554688,,26.927711486816406,2.4005935192108154,22.559999465942383
157,2012-08-09,,27.422746658325195,,26.993330001831055,2.4005935192108154,22.777000427246094
158,2012-08-10,,27.436016082763672,,26.719938278198242,2.4439773559570312,22.746000289916992
159,2012-08-13,,27.081172943115234,,27.07352638244629,2.4439773559570312,22.391000747680664
160,2012-08-14,,27.290098190307617,,26.902196884155273,2.4439773559570312,22.350000381469727
161,2012-08-15,,27.0247859954834,,26.752742767333984,2.4439773559570312,22.260000228881836
162,2012-08-16,,27.028106689453125,,27.591157913208008,2.4439773559570312,22.3439998626709
163,2012-08-17,,27.734481811523438,,27.594797134399414,2.4439773559570312,22.28499984741211
164,2012-08-20,,27.790863037109375,,27.084463119506836,2.4439773559570312,22.60700035095215
165,2012-08-21,,27.9732608795166,,27.77706527709961,2.4439773559570312,22.725000381469727
166,2012-08-22,,27.66484260559082,,27.558349609375,2.4439773559570312,23.235000610351562
167,2012-08-23,,27.319936752319336,,27.631256103515625,2.4439773559570312,22.64299964904785
168,2012-08-24,,27.18065643310547,,26.938648223876953,2.4439773559570312,22.62700080871582
169,2012-08-27,,27.565353393554688,,27.376083374023438,2.4439773559570312,22.538999557495117
170,2012-08-28,,27.48244857788086,,27.558349609375,2.4439773559570312,22.49799919128418
171,2012-08-29,,27.419431686401367,,27.41253662109375,2.4439773559570312,22.511999130249023
172,2012-08-30,,25.90386962890625,,26.705354690551758,2.4439773559570312,22.476999282836914
173,2012-08-31,,25.86739158630371,,26.82929229736328,2.4439773559570312,22.503000259399414
174,2012-09-03,,25.605396270751953,,26.537668228149414,,22.46299934387207
175,2012-09-04,,25.051570892333984,,26.100234985351562,2.5307459831237793,22.549999237060547
176,2012-09-05,,25.01840591430664,,25.88151741027832,2.559669017791748,22.308000564575195
177,2012-09-06,,26.059738159179688,,27.500022888183594,2.559669017791748,22.514999389648438
178,2012-09-07,,25.9337100982666,,27.886423110961914,2.559669017791748,22.725000381469727
179,2012-09-10,,25.7148380279541,,27.99578285217285,2.7476673126220703,22.68899917602539
180,2012-09-11,,26.10284996032715,,27.97756004333496,2.7476673126220703,22.31599998474121
181,2012-09-12,,25.990095138549805,,28.469663619995117,2.7476673126220703,22.400999069213867
182,2012-09-13,,25.84086036682129,,28.772228240966797,2.7476673126220703,22.288999557495117
183,2012-09-14,,26.610244750976562,,30.212108612060547,2.7476673126220703,22.476999282836914
184,2012-09-17,,26.39800453186035,,29.749162673950195,2.7476673126220703,22.384000778198242
185,2012-09-18,,25.993408203125,,28.444154739379883,2.8585383892059326,22.742000579833984
186,2012-09-19,,26.553869247436523,,29.162275314331055,2.9019217491149902,22.79599952697754
187,2012-09-20,,26.016620635986328,,28.36760139465332,2.810333013534546,22.229999542236328
188,2012-09-21,,26.666627883911133,,28.98729705810547,2.819974184036255,22.299999237060547
189,2012-09-24,,26.596981048583984,,28.615478515625,2.819974184036255,22.1200008392334
190,2012-09-25,,26.1724910736084,,29.278921127319336,2.800691843032837,23.347000122070312
191,2012-09-26,,25.306928634643555,,27.21569061279297,2.723564386367798,23.010000228881836
192,2012-09-27,,25.210756301879883,,26.964162826538086,2.723564386367798,23.5
193,2012-09-28,,24.981931686401367,,26.723581314086914,2.723564386367798,23.341999053955078
194,2012-10-01,,25.16764259338379,,26.64702606201172,2.723564386367798,22.68000030517578
195,2012-10-02,,24.965343475341797,,26.56682777404785,2.6753604412078857,22.64299964904785
196,2012-10-03,,,,,2.6753604412078857,
197,2012-10-04,,25.539072036743164,,26.490278244018555,2.6753604412078857,23.701000213623047
198,2012-10-05,,26.049789428710938,,26.85116195678711,2.6753604412078857,22.809999465942383
199,2012-10-08,,25.386520385742188,,25.95077896118164,2.6753604412078857,23.268999099731445
200,2012-10-09,,25.05820083618164,,25.64092445373535,2.6753604412078857,23.618999481201172
201,2012-10-10,,25.11126708984375,,25.363887786865234,2.6753604412078857,23.67300033569336
202,2012-10-11,,25.303617477416992,,25.516990661621094,2.723564386367798,23.493000030517578
203,2012-10-12,,25.23065185546875,,25.29098129272461,2.723564386367798,23.566999435424805
204,2012-10-15,,25.31355857849121,,25.97264862060547,2.723564386367798,23.295000076293945
205,2012-10-16,,25.426315307617188,,25.852354049682617,2.723564386367798,23.559999465942383
206,2012-10-17,,25.62861442565918,,26.43560028076172,2.723564386367798,23.42099952697754
207,2012-10-18,,26.238819122314453,,27.35421371459961,2.723564386367798,23.222000122070312
208,2012-10-19,,25.940345764160156,,27.193817138671875,2.723564386367798,22.98900032043457
209,2012-10-22,,25.59876823425293,,27.1610107421875,2.723564386367798,22.98200035095215
210,2012-10-23,,25.071468353271484,,26.774612426757812,2.723564386367798,23.10700035095215
211,2012-10-24,,25.084733963012695,,26.133045196533203,2.6223344802856445,23.073999404907227
212,2012-10-25,,24.401573181152344,,25.8669376373291,2.6223344802856445,23.030000686645508
213,2012-10-26,,24.335243225097656,,25.101425170898438,2.559669017791748,23.09000015258789
214,2012-10-29,,23.894174575805664,,24.984777450561523,,23.049999237060547
215,2012-10-30,,24.116365432739258,,24.711381912231445,,23.02400016784668
216,2012-10-31,,23.894174575805664,,25.305561065673828,2.371670722961426,23.30900001525879
217,2012-11-01,,24.212541580200195,,25.469600677490234,2.3379271030426025,
218,2012-11-02,,24.59723472595215,,25.914323806762695,2.284902334213257,23.634000778198242
219,2012-11-05,,24.491111755371094,,25.491472244262695,2.255979061126709,23.256999969482422
220,2012-11-06,,24.79290008544922,,25.55344009399414,2.3138251304626465,23.533000946044922
221,2012-11-07,,24.282184600830078,,25.604473114013672,2.241518259048462,23.464000701904297
222,2012-11-08,,23.877592086791992,,25.305561065673828,2.241518259048462,23.600000381469727
223,2012-11-09,,23.987028121948242,,24.776994705200195,2.1499292850494385,23.53499984741211
224,2012-11-12,,23.884220123291016,,24.787931442260742,2.1499292850494385,23.343000411987305
225,2012-11-13,,23.97044563293457,,24.42704963684082,2.1499292850494385,23.308000564575195
226,2012-11-14,,23.705142974853516,,24.485374450683594,2.1499292850494385,23.2189998626709
227,2012-11-15,,23.628864288330078,,24.45621109008789,2.1499292850494385,23.583999633789062
228,2012-11-16,,23.469675064086914,,24.951969146728516,2.072801113128662,23.641000747680664
229,2012-11-19,,24.076568603515625,,25.95442008972168,2.072801113128662,23.812999725341797
230,2012-11-20,,24.08320426940918,,25.88151741027832,2.072801113128662,23.559999465942383
231,2012-11-21,,24.262283325195312,,26.982393264770508,2.072801113128662,24.22100067138672
232,2012-11-22,,24.335243225097656,,26.982393264770508,,23.650999069213867
233,2012-11-23,,24.560754776000977,,27.7150936126709,2.072801113128662,23.604000091552734
234,2012-11-26,,24.537540435791016,,27.908296585083008,2.072801113128662,23.55699920654297
235,2012-11-27,,24.554121017456055,,27.729679107666016,2.1258270740509033,23.740999221801758
236,2012-11-28,,24.643659591674805,,27.17194938659668,2.1258270740509033,23.601999282836914
237,2012-11-29,,24.98524284362793,,27.42711639404297,2.1258270740509033,24.26799964904785
238,2012-11-30,,25.190853118896484,,28.068683624267578,2.1258270740509033,23.65399932861328
239,2012-12-03,,25.23396110534668,,27.525543212890625,2.1258270740509033,23.63800048828125
240,2012-12-04,,25.323514938354492,,27.39066505432129,2.1258270740509033,23.582000732421875
241,2012-12-05,,25.336776733398438,,27.56199073791504,2.241518259048462,23.714000701904297
242,2012-12-06,,25.635244369506836,,27.915586471557617,2.16921067237854,23.200000762939453
243,2012-12-07,,25.7347354888916,,27.81715965270996,2.16921067237854,23.066999435424805
244,2012-12-10,,25.787799835205078,,28.345731735229492,2.17885160446167,22.643999099731445
245,2012-12-11,,26.162540435791016,,28.433218002319336,2.17885160446167,22.601999282836914
246,2012-12-12,,26.434480667114258,,28.870643615722656,2.17885160446167,22.266000747680664
247,2012-12-13,,26.311779022216797,,29.453895568847656,2.17885160446167,22.35099983215332
248,2012-12-14,,26.975046157836914,,29.74186897277832,2.17885160446167,22.27199935913086
249,2012-12-17,,27.41611671447754,,30.5183162689209,2.3138251304626465,22.27199935913086
250,2012-12-18,,27.68804931640625,,29.694480895996094,2.40541410446167,22.8700008392334
251,2012-12-19,,27.353107452392578,,30.23033905029297,2.4343364238739014,22.770999908447266
252,2012-12-20,,27.373001098632812,,29.836650848388672,2.4343364238739014,23.243999481201172
253,2012-12-21,,27.565353393554688,,29.52315330505371,2.4343364238739014,23.049999237060547
254,2012-12-24,,,,,2.4343364238739014,
255,2012-12-26,,,,,2.4343364238739014,
256,2012-12-27,,27.6980037689209,,29.825714111328125,2.4343364238739014,23.7450008392334
257,2012-12-28,,27.406166076660156,,29.40650749206543,2.4584391117095947,24.451000213623047
258,2012-12-31,,,,,2.4343364238739014,
259,2013-01-02,,28.255142211914062,,29.89497184753418,2.4343364238739014,24.250999450683594
260,2013-01-03,,28.15897560119629,,29.45024871826172,2.4343364238739014,24.326000213623047
261,2013-01-04,,28.27505111694336,,29.78196907043457,2.5452072620391846,24.79400062561035
262,2013-01-07,,28.560251235961914,,29.348182678222656,2.5548484325408936,25.298999786376953
263,2013-01-08,,28.188823699951172,,28.870643615722656,2.5548484325408936,23.829999923706055
264,2013-01-09,,28.324796676635742,,29.162275314331055,2.5548484325408936,22.8700008392334
265,2013-01-10,,28.44749641418457,,29.308086395263672,2.5548484325408936,22.364999771118164
266,2013-01-11,,28.58014678955078,,29.235177993774414,2.6271555423736572,22.628000259399414
267,2013-01-14,,28.95489501953125,,29.891332626342773,2.7958712577819824,22.67099952697754
268,2013-01-15,,29.041118621826172,,30.255859375,2.810333013534546,23.26300048828125
269,2013-01-16,,28.994691848754883,,29.453895568847656,2.810333013534546,22.858999252319336
270,2013-01-17,,29.107437133789062,,30.47457504272461,2.810333013534546,22.777000427246094
271,2013-01-18,,28.749286651611328,,31.65564727783203,2.810333013534546,24.025999069213867
272,2013-01-21,,28.64979362487793,,31.837907791137695,,24.229999542236328
273,2013-01-22,,28.52708625793457,,31.604616165161133,2.810333013534546,23.579999923706055
274,2013-01-23,,28.623258590698242,,31.232791900634766,2.810333013534546,23.61199951171875
275,2013-01-24,,28.689584732055664,,30.886493682861328,2.9356656074523926,23.399999618530273
276,2013-01-25,,29.05438232421875,,32.08943557739258,2.9935107231140137,23.326000213623047
277,2013-01-28,,29.150562286376953,,32.08214569091797,3.060997724533081,23.982999801635742
278,2013-01-29,,29.21688461303711,,32.40657424926758,3.0899200439453125,23.763999938964844
279,2013-01-30,,28.881927490234375,,32.84035873413086,2.9645884037017822,23.70199966430664
280,2013-01-31,,28.437551498413086,,32.28263473510742,2.9645884037017822,23.58300018310547
281,2013-02-01,,28.818925857543945,,32.94243240356445,2.9886903762817383,23.711999893188477
282,2013-02-04,,28.08269500732422,,31.473386764526367,2.7717697620391846,23.80500030517578
283,2013-02-05,,27.9931583404541,,31.77229881286621,2.7958712577819824,23.177000045776367
284,2013-02-06,,28.52708625793457,,32.06756591796875,2.7573082447052,22.915000915527344
285,2013-02-07,,29.319686889648438,,32.49770736694336,2.8247945308685303,22.875
286,2013-02-08,,30.218416213989258,,31.72490692138672,2.8247945308685303,22.93400001525879
287,2013-02-11,,29.8370418548584,,31.713972091674805,2.9019217491149902,22.902999877929688
288,2013-02-12,,29.43576431274414,,31.21821403503418,2.9019217491149902,23.0
289,2013-02-13,,29.979642868041992,,31.247377395629883,2.940485715866089,22.812000274658203
290,2013-02-14,,29.3395938873291,,33.57307052612305,2.84407639503479,22.94099998474121
291,2013-02-15,,29.153873443603516,,34.88901138305664,2.84407639503479,22.96299934387207
292,2013-02-18,,29.482189178466797,,35.180641174316406,,22.954999923706055
293,2013-02-19,,29.999542236328125,,35.79668426513672,2.84407639503479,22.941999435424805
294,2013-02-20,,29.93321418762207,,35.78939437866211,2.7910516262054443,22.952999114990234
295,2013-02-21,,29.2434139251709,,34.77236557006836,2.7910516262054443,23.0
296,2013-02-22,,29.575048446655273,,34.25109100341797,2.7910516262054443,22.988000869750977
297,2013-02-25,,30.09239387512207,,34.56822967529297,2.7910516262054443,23.0
298,2013-02-26,,29.29315757751465,,34.316707611083984,2.5548484325408936,22.72100067138672
299,2013-02-27,,30.10898208618164,,34.63020324707031,2.559669017791748,23.89900016784668
300,2013-02-28,,30.288061141967773,,35.35196304321289,2.5452072620391846,23.54199981689453
301,2013-03-01,,30.294694900512695,,35.479549407958984,2.5452072620391846,23.506000518798828
302,2013-03-04,,29.8370418548584,,34.954627990722656,2.4343364238739014,23.049999237060547
303,2013-03-05,,30.948007583618164,,36.37629318237305,2.6271555423736572,22.319000244140625
304,2013-03-06,,30.84851837158203,,37.590171813964844,2.6126935482025146,21.93199920654297
305,2013-03-07,,30.26152992248535,,37.334999084472656,2.6126935482025146,22.312000274658203
306,2013-03-08,,30.19852066040039,,38.94621276855469,2.7476673126220703,21.966999053955078
307,2013-03-11,,30.4505558013916,,39.427398681640625,2.8392560482025146,21.95199966430664
308,2013-03-12,,30.31458854675293,,39.45655822753906,2.7910516262054443,22.260000228881836
309,2013-03-13,,30.24163246154785,,39.004539489746094,2.7717697620391846,22.163999557495117
310,2013-03-14,,30.48703956604004,,39.34719467163086,2.7717697620391846,22.219999313354492
311,2013-03-15,,30.510255813598633,,38.30464553833008,2.7814106941223145,21.952999114990234
312,2013-03-18,,30.37428092956543,,38.486907958984375,2.7717697620391846,21.65999984741211
313,2013-03-19,,29.64800453186035,,38.4285774230957,2.7717697620391846,22.0
314,2013-03-20,,29.813827514648438,,39.25242233276367,2.7717697620391846,22.052000045776367
315,2013-03-21,,29.153873443603516,,37.41519546508789,2.7717697620391846,22.743000030517578
316,2013-03-22,,29.19698715209961,,37.130863189697266,2.7717697620391846,22.020000457763672
317,2013-03-25,,29.21355628967285,,36.8173713684082,2.7717697620391846,22.326000213623047
318,2013-03-26,,29.2434139251709,,36.69342803955078,2.7717697620391846,21.7189998626709
319,2013-03-27,,28.732698440551758,,36.09560012817383,2.7717697620391846,21.365999221801758
320,2013-03-28,,28.15234375,,35.76752471923828,2.5548484325408936,22.908000946044922
321,2013-04-01,,,,,2.5548484325408936,
322,2013-04-02,,28.606679916381836,,35.68733596801758,2.5548484325408936,22.634000778198242
323,2013-04-03,,28.271730422973633,,35.723777770996094,2.550027847290039,22.0
324,2013-04-04,,27.833972930908203,,36.45283508300781,2.550027847290039,21.836999893188477
325,2013-04-05,,27.193923950195312,,35.774818420410156,2.550027847290039,21.822999954223633
