,date,value
0,2019-07-01,-0.0910591865644108
1,2019-10-01,0.4202458109094498
2,2020-01-01,-0.3993113958972718
3,2020-04-01,-1.8539159829973624
4,2020-07-01,0.5515672613783671
5,2020-10-01,0.6675588824593364
6,2021-01-01,-0.9164662562655659
7,2021-04-01,1.6213808669774574
